order_id,order_date,customer_id,product_id,store_id,region,sales_channel,quantity,unit_price,discount,payment_method,order_status
O106462,03-02-2025,C6759,P1027,S231,North,Online,3,5053,0,Cash,Cancelled
O106463,28-03-2024,C5177,P1266,S212,West,Online,4,15728,0,Credit Card,Completed
O106464,24-02-2025,C6262,P1252,S214,West,Online,5,17202,0,Cash,Completed
O106465,10-11-2024,C6964,P1225,S225,South,Store,2,14610,0,Credit Card,Completed
O106466,29-05-2025,C6765,P1241,S241,South,Store,3,19467,0,Debit Card,Cancelled
O106467,10-01-2024,C5783,P1029,S224,East,Online,2,21239,0,Debit Card,Cancelled
O106468,05-01-2025,C5888,P1031,S210,North,Store,5,6951,50,Credit Card,Completed
O106469,02-06-2025,C5710,P1222,S235,North,Online,4,15054,0,UPI,Completed
O106470,29-08-2025,C6973,P1096,S210,North,Online,2,16951,0,Debit Card,Cancelled
O106471,13-07-2025,C6395,P1110,S224,East,Store,3,5745,0,Credit Card,Completed
O106472,11-08-2025,C6616,P1037,S232,North,Online,4,17516,0,UPI,Completed
O106473,06-05-2025,C6898,P1105,S202,East,Store,4,10648,0,Cash,Completed
O106474,25-09-2024,C6717,P1125,S200,West,Store,2,8150,0,Cash,Cancelled
O106475,20-08-2025,C5395,P1012,S201,South,Store,3,20263,0,Debit Card,Completed
O106476,29-11-2025,C6971,P1288,S228,South,Store,5,10267,0,Debit Card,Completed
O106477,08-03-2024,C6370,P1183,S234,East,Online,1,3139,395,Credit Card,Completed
O106478,10-04-2025,C5761,P1182,S226,North,Online,1,18616,0,Debit Card,Completed
O106479,08-12-2024,C6837,P1223,S211,West,Store,1,4729,0,Cash,Completed
O106480,21-03-2024,C6303,P1194,S221,North,Store,4,10696,0,Cash,Completed
O106481,29-12-2023,C6322,P1179,S217,West,Store,5,19591,0,Cash,Completed
O106482,29-09-2024,C6217,P1298,S204,North,Store,4,14176,0,UPI,Completed
O106483,16-10-2025,C5638,P1040,S206,South,Store,3,4205,0,UPI,Completed
O106484,01-01-2024,C5294,P1106,S216,East,Online,1,16729,0,Cash,Completed
O106485,06-10-2025,C5985,P1248,S239,West,Store,4,13480,0,UPI,Cancelled
O106486,05-08-2025,C5087,P1239,S240,North,Store,3,20434,0,Debit Card,Cancelled
O106487,03-03-2025,C6886,P1152,S236,West,Store,3,11737,0,Debit Card,Cancelled
O106488,25-05-2025,C5140,P1258,S230,East,Online,2,21780,139,Cash,Completed
O106489,23-06-2024,C6329,P1237,S235,North,Online,1,21100,73,Debit Card,Completed
O106490,18-01-2025,C5935,P1164,S224,East,Online,3,5775,0,Debit Card,Completed
O106491,04-06-2024,C6392,P1298,S242,North,Online,5,14176,150,Debit Card,Completed
O106492,24-11-2025,C5576,P1128,S227,North,Online,5,10078,0,UPI,Cancelled
O106493,07-10-2024,C6383,P1285,S225,South,Online,5,20596,0,Credit Card,Cancelled
O106494,29-08-2025,C5442,P1228,S228,South,Online,4,13342,201,Cash,Completed
O106495,12-10-2025,C6178,P1170,S227,North,Store,2,13196,0,Cash,Completed
O106496,25-01-2025,C5225,P1106,S248,West,Online,4,16729,500,Credit Card,Completed
O106497,19-11-2025,C5327,P1182,S229,South,Online,3,18616,0,UPI,Completed
O106498,18-06-2025,C6456,P1272,S226,North,Store,3,21727,0,Credit Card,Completed
O106499,21-02-2025,C5635,P1178,S238,East,Store,3,8635,0,Debit Card,Completed
O106500,08-09-2024,C5162,P1084,S228,South,Store,3,18967,0,UPI,Completed
O106501,25-02-2025,C6269,P1165,S206,South,Online,3,21855,456,Cash,Cancelled
O106502,18-01-2024,C5059,P1263,S216,East,Store,5,7564,0,Debit Card,Completed
O106503,04-07-2025,C5036,P1100,S222,East,Online,1,9778,0,UPI,Completed
O106504,08-09-2025,C5855,P1088,S232,North,Online,4,21299,0,UPI,Completed
O106505,14-09-2024,C5332,P1139,S234,East,Store,4,21395,0,Credit Card,done
O106506,30-12-2023,C6801,P1147,S242,North,Store,1,10106,0,Cash,Completed
O106507,19-10-2024,C5276,P1268,S211,West,Store,2,5770,447,Debit Card,Completed
O106508,02-09-2025,C5569,P1185,S200,West,Store,2,7628,0,Cash,Completed
O106509,01-08-2024,C6919,P1198,S246,North,Online,2,834,0,Debit Card,Cancelled
O106510,10-04-2024,C6525,P1004,S211,West,Store,1,6831,0,Debit Card,Completed
O106511,07-10-2024,C6713,P1116,S204,North,Store,4,5919,0,Credit Card,Cancelled
O106512,07-04-2025,C5073,P1053,S245,East,Online,2,3129,0,UPI,Completed
O106513,05-03-2025,C5825,P1283,S238,East,Online,1,17954,0,Cash,Cancelled
O106514,10-03-2025,C6547,P1182,S249,East,Online,3,18616,170,Cash,Cancelled
O106515,24-04-2025,C6193,P1065,S232,North,Store,1,3007,100,Cash,Completed
O106516,16-06-2024,C5595,P1036,S246,North,Store,3,11836,0,Cash,Completed
O106517,08-09-2025,C6659,P1031,S239,West,Store,4,-6951,0,Debit Card,Completed
O106518,13-06-2024,C5137,P1076,S215,East,Online,3,16951,0,Credit Card,Completed
O106519,25-08-2025,C6087,P1279,S235,North,Store,3,5899,0,Credit Card,Completed
O106520,19-01-2025,C5542,P1041,S202,East,Online,2,15445,0,UPI,Completed
O106521,03-12-2024,C6340,P1011,S236,West,Store,5,6770,113,Credit Card,Completed
O106522,10-06-2024,C5167,P1064,S246,North,Store,2,13395,0,Credit Card,Cancelled
O106523,15-07-2025,C5565,P1000,S240,North,Online,4,5850,0,UPI,Cancelled
O106524,27-08-2025,C5093,P1095,S243,South,Store,1,13952,350,Cash,Completed
O106525,20-01-2024,C5615,P1168,S207,North,Store,4,11993,0,Credit Card,Cancelled
O106526,05-03-2024,C6401,P1101,S234,East,Store,4,17061,0,Credit Card,Completed
O106527,07-09-2025,C5844,P1092,S233,North,Store,2,9784,0,Cash,Completed
O106528,17-10-2024,C5865,P1043,S225,South,Store,3,10110,92,UPI,Completed
O106529,04-04-2025,C6300,P1178,S239,West,Store,2,8635,0,UPI,Completed
O106530,16-05-2024,C6526,P1075,S225,South,Online,3,19286,0,Debit Card,Cancelled
O106531,19-08-2025,C6164,P1297,S238,East,Store,3,20307,0,Debit Card,Completed
O106532,19-12-2025,C6662,P1259,S211,West,Store,2,13997,0,Credit Card,Completed
O106533,02-08-2025,C6508,P1103,S237,North,Store,5,19689,0,Debit Card,Completed
O106534,24-08-2024,C5284,P1279,S232,North,Store,4,5899,240,UPI,Completed
O106535,19-04-2024,C5941,P1206,S238,East,Store,2,21502,0,UPI,Cancelled
O106536,16-09-2024,C5535,P1189,S203,East,Online,3,23820,0,Debit Card,Completed
O106537,29-08-2025,C6623,P1116,S247,North,Online,2,5919,0,Debit Card,Completed
O106538,17-08-2024,C6291,P1143,S204,North,Store,1,8850,0,Cash,done
O106539,23-07-2025,C6856,P1122,S226,North,Online,3,4929,211,Cash,Completed
O106540,18-05-2024,C6616,P1223,S226,North,Online,3,4729,0,Credit Card,Cancelled
O106541,11-02-2024,C5477,P1123,S202,East,Online,3,15348,0,UPI,Completed
O106542,19-12-2025,C5542,P1109,S212,West,Online,1,5046,87,Cash,Completed
O106543,18-02-2025,C5760,P1145,S232,North,Online,2,13495,0,Debit Card,Completed
O106544,30-07-2025,C5052,P1102,S214,West,Online,2,11805,0,Debit Card,Cancelled
O106545,21-11-2025,,P1082,S247,North,Store,5,8487,0,Cash,Completed
O106546,10-03-2024,,P1137,S201,South,Online,1,8938,0,UPI,Completed
O106547,06-01-2024,C5837,P1275,S206,South,Store,1,22022,0,Credit Card,Completed
O106548,06-04-2024,C6081,P1027,S240,North,Store,2,5053,0,Debit Card,Cancelled
O106549,29-12-2023,C6615,P1165,S216,East,Online,3,21855,0,Credit Card,Completed
O106550,13-09-2025,C5083,P1015,S227,North,Online,4,19492,0,Credit Card,Completed
O106551,21-12-2025,C5162,P1258,S243,South,Online,1,21780,0,Credit Card,Completed
O106552,08-02-2025,C5924,P1010,S245,East,Online,1,8826,0,Cash,Cancelled
O106553,08-10-2025,C6357,P1035,S201,South,Store,5,21802,0,UPI,Completed
O106554,17-03-2024,C5791,P1158,S202,East,Online,3,18699,204,Credit Card,Completed
O106555,13-09-2024,,P1071,S221, NORTH , STORE ,1,5086,148,UPI,Completed
O106556,15-03-2024,C6183,P1270,S233,North,Online,1,19833,0,Debit Card,Cancelled
O106557,01-09-2025,C6415,P1068,S248,West,Online,2,11524,0,UPI,Completed
O106558,08-04-2024,C5879,P1035,S248,West,Online,2,21802,0,UPI,Cancelled
O106559,27-02-2024,C6561,P1073,S209,West,Store,3,5249,0,Cash,Completed
O106560,05-08-2024,C6251,P1265,S221,North,Store,1,11992,0,Credit Card,Completed
O106561,13-08-2024,C5368,P1120,S243,South,Store,2,20523,0,Debit Card,Completed
O106562,17-02-2024,C6838,P1065,S235,North,Online,4,3007,0,Credit Card,Completed
O106563,06-02-2025,C6838,P1292,S215,East,Store,2,23214,399,Credit Card,Completed
O106564,05-05-2024,C5729,P1194,S240,North,Store,5,10696,473,UPI,Completed
O106565,05-12-2024,C5762,P1245,S216,East,Online,5,3373,0,Cash,Completed
O106566,19-11-2025,C6926,P1057,S207,North,Online,1,12244,0,UPI,Completed
O106567,01-08-2024,C5230,P1155,S214,West,Store,5,15032,180,Cash,Completed
O106568,28-09-2024,C6131,P1094,S234,East,Store,4,3783,0,Debit Card,Completed
O106569,06-03-2025,C5240,P1238,S220,South,Store,1,18960,0,Cash,Cancelled
O106570,29-04-2024,C5261,P1259,S222,East,Online,5,13997,0,Credit Card,Completed
O106571,01-05-2024,C6970,P1267,S227,North,Online,5,14604,0,Cash,Cancelled
O106572,17-01-2024,C6277,P1239,S227,North,Online,2,20434,0,UPI,Completed
O106573,13-06-2025,C6770,P1011,S208,East,Store,3,6770,0,Cash,Completed
O106574,08-08-2024,C6388,P1227,S221,North,Online,1,5382,338,Credit Card,Cancelled
O106575,24-04-2024,C6253,P1265,S238,East,Store,1,11992,0,Debit Card,Completed
O106576,04-10-2025,C6851,P1096,S223,West,Store,3,16951,0,UPI,Completed
O106577,16-02-2024,C6008,P1024,S208,East,Online,2,15591,0,Cash,Cancelled
O106578,12-09-2024,C6704,P1144,S210,North,Store,2,21604,0,Cash,Completed
O106579,30-10-2025,C5392,P1281,S205,South,Online,3,12731,0,Debit Card,Completed
O106580,23-09-2024,C6182,P1195,S247,North,Store,3,2809,447,Debit Card,Completed
O106581,02-02-2024,C6567,P1067,S204,North,Online,3,18554,150,Credit Card,Completed
O106582,14-12-2024,C6289,P1272,S211,West,Online,3,21727,0,Cash,Completed
O106583,20-07-2025,C5641,P1129,S213,North,Online,5,5589,467,Debit Card,Cancelled
O106584,13-04-2024,C6858,P1239,S228,South,Store,5,20434,421,Credit Card,Completed
O106585,07-10-2025,C6013,P1070,S209,West,Online,2,3836,0,Cash,Completed
O106586,28-12-2024,C5139,P1140,S248,West,Store,1,18510,0,Debit Card,Completed
O106587,21-12-2025,C5950,P1121,S225,South,Store,1,12001,0,Debit Card,Cancelled
O106588,23-07-2024,C6505,P1183,S233,North,Online,1,3139,500,Credit Card,Completed
O106589,17-03-2024,C6347,P1028,S218,North,Online,4,7958,439,Cash,Completed
O106590,22-03-2024,C6335,P1106,S219,North,Online,-2,16729,0,Credit Card,Completed
O106591,11-04-2025,C6375,P1239,S243,South,Online,1,20434,0,Cash,Completed
O106592,23-05-2025,C5581,P1227,S208,East,Online,2,5382,0,Cash,Completed
O106593,21-11-2025,C5328,P1240,S247,North,Online,4,9126,0,UPI,Completed
O106594,22-11-2024,C6323,P1022,S218,North,Store,3,14533,166,Debit Card,Completed
O106595,14-05-2024,C5642,P1089,S231,North,Online,1,18424,0,UPI,Cancelled
O106596,18-12-2025,C5078,P1164,S210,North,Store,2,5775,0,Cash,Completed
O106597,17-10-2025,C5986,P1246,S206,South,Online,5,22713,0,Debit Card,Cancelled
O106598,11-04-2024,C5935,P1256,S205,South,Store,3,8546,0,Credit Card,Completed
O106599,02-07-2025,C6115,P1013,S201,South,Online,3,18762,0,Debit Card,Cancelled
O106600,06-02-2024,C5008,P1078,S218,North,Store,5,23389,0,Debit Card,Completed
O106601,09-09-2024,C5530,P1177,S208,East,Store,1,4568,0,Credit Card,Completed
O106602,08-02-2024,C6649,P1278,S246,North,Online,5,19013,0,Debit Card,Cancelled
O106603,04-08-2024,C5268,P1215,S209,West,Store,3,16425,0,Cash,Completed
O106604,04-02-2024,C6071,P1279,S247,North,Store,1,5899,0,Debit Card,Completed
O106605,05-09-2024,C6665,P1253,S221,North,Online,3,20605,392,Credit Card,Completed
O106606,12-12-2024,C5289,P1252,S233,North,Online,4,17202,70,Credit Card,Completed
O106607,26-12-2025,C6431,P1148,S244,East,Online,2,10231,0,Cash,Completed
O106608,26-11-2025,C6947,P1269,S204,North,Store,2,4684,0,UPI,Completed
O106609,24-11-2025,C6630,P1070,S213,North,Store,5,3836,0,Credit Card,Completed
O106610,19-12-2025,C6643,P1210,S209,West,Store,3,6616,0,Cash,Completed
O106611,07-02-2024,C6141,P1051,S218,North,Store,4,16446,303,UPI,Completed
O106612,10-11-2024,C6722,P1026,S236,West,Online,4,5942,0,Debit Card,Cancelled
O106613,24-07-2025,C6884,P1159,S230,East,Online,4,18152,0,Cash,Completed
O106614,11-08-2024,C6311,P1090,S209,West,Online,1,6496,0,Debit Card,Completed
O106615,21-02-2025,C5602,P1097,S204,North,Online,3,8915,0,Debit Card,Completed
O106616,13-05-2024,C5813,P1015,S205,South,Online,4,19492,0,Cash,Completed
O106617,16-03-2025,C6042,P1141,S249,East,Store,2,5607,0,Cash,Cancelled
O106618,09-09-2024,C6045,P1265,S227,North,Online,3,11992,425,Credit Card,Completed
O106619,05-08-2025,C5437,P1055,S207,North,Online,1,21841,369,Cash,Completed
O106620,05-12-2025,C6245,P1115,S226,North,Online,4,20308,0,UPI,Completed
O106621,27-06-2025,C6017,P1061,S201,South,Online,4,22570,351,Cash,Completed
O106622,03-07-2024,C5249,P1090,S221,North,Store,2,6496,0,Credit Card,Completed
O106623,24-09-2024,C5702,P1142,S243,South,Store,2,11011,0,Credit Card,Completed
O106624,25-08-2024,C5556,P1016,S245,East,Store,2,11602,0,UPI,Completed
O106625,11-01-2025,C5570,P1124,S215,East,Store,5,18693,0,Cash,Completed
O106626,21-08-2024,C5134,P1004,S229,South,Online,2,6831,0,UPI,Cancelled
O106627,19-01-2024,C5091,P1264,S213,North,Store,2,5155,0,Cash,Completed
O106628,29-09-2025,C6673,P1270,S233,North,Store,4,19833,0,Cash,Completed
O106629,03-12-2025,C6398,P1201,S209,West,Online,3,6002,0,UPI,Completed
O106630,15-06-2025,C5003,P1101,S233,North,Online,-1,17061,0,Cash,Cancelled
O106631,02-02-2025,C6054,P1103,S212,West,Online,5,19689,313,Debit Card,Completed
O106632,15-09-2024,C6959,P1000,S201,South,Online,3,5850,0,Debit Card,Completed
O106633,27-11-2024,C5102,P1111,S203,East,Online,5,6965,0,Cash,Completed
O106634,18-08-2024,C6078,P1129,S213,North,Online,4,5589,0,UPI,Completed
O106635,11-02-2024,C6958,P1245,S238,East,Store,4,3373,0,UPI,shipped
O106636,06-11-2025,C5347,P1234,S231,North,Online,1,5302,0,UPI,Cancelled
O106637,25-02-2025,C5776,P1119,S206,South,Store,2,20033,383,UPI,Cancelled
O106638,27-10-2024,C5323,P1272,S246,North,Store,5,21727,0,Cash,Completed
O106639,06-02-2025,C5464,P1147,S208,East,Online,5,10106,0,Credit Card,Completed
O106640,05-02-2024,C6167,P1195,S240,North,Store,1,2809,268,Cash,Completed
O106641,22-09-2025,C5361,P1040,S226,North,Online,4,4205,0,Cash,Completed
O106642,26-06-2025,C5438,P1129,S222,East,Online,5,5589,0,Cash,Completed
O106643,30-08-2025,C5599,P1214,S206,South,Store,3,10921,407,UPI,Completed
O106644,06-01-2025,C5615,P1291,S205,South,Online,1,12542,0,Credit Card,Completed
O106645,30-06-2025,C6262,P1171,S242,North,Store,4,20278,0,UPI,Completed
O106646,17-11-2025,C6460,P1175,S244,East,Online,4,20666,85,Debit Card,Cancelled
O106647,20-11-2024,C6094,P1095,S210,North,Store,1,13952,0,Credit Card,Completed
O106648,07-06-2024,C5275,P1064,S224,East,Store,1,13395,213,Debit Card,Completed
O106649,07-09-2025,C5015,P1058,S232,North,Online,2,16157,0,UPI,Cancelled
O106650,12-07-2024,C5424,P1230,S244,East,Online,5,12075,280,UPI,Completed
O106651,23-05-2024,C5337,P1249,S208,East,Store,5,17145,0,Debit Card,Completed
O106652,03-12-2024,C6683,P1265,S236,West,Store,4,11992,446,Credit Card,Cancelled
O106653,13-06-2025,C6290,P1288,S222,East,Store,1,10267,0,Debit Card,Completed
O106654,03-11-2024,C6786,P1151,S222,East,Online,3,12508,0,Cash,Completed
O106655,09-01-2025,C6182,P1059,S211,West,Store,2,10909,0,UPI,Cancelled
O106656,02-01-2025,C6738,P1125,S248,West,Online,3,8150,0,Debit Card,Completed
O106657,02-03-2024,C5134,P1119,S242,North,Store,5,20033,0,Cash,Completed
O106658,08-10-2024,C6233,P1010,S232,North,Online,2,8826,0,Credit Card,Completed
O106659,07-10-2025,C6470,P1178,S215,East,Online,1,8635,0,Debit Card,Cancelled
O106660,06-04-2025,C5895,P1285,S236,West,Online,2,20596,0,Cash,Completed
O106661,19-09-2024,C5422,P1276,S242,North,Online,5,17692,0,Credit Card,Completed
O106662,22-04-2024,C5079,P1006,S224,East,Online,2,17945,260,Credit Card,Completed
O106663,17-10-2025,C5847,P1195,S225,South,Store,2,2809,429,UPI,Completed
O106664,08-10-2024,C5805,P1035,S220,South,Store,3,21802,0,Cash,Completed
O106665,13-06-2025,C5739,P1029,S211,West,Store,4,21239,0,Cash,Completed
O106666,21-01-2025,C5721,P1046,S213,North,Store,1,11020,0,Debit Card,Cancelled
O106667,18-09-2024,C5753,P1118,S222,East,Online,5,23140,474,UPI,Completed
O106668,01-06-2025,C5721,P1086,S243,South,Store,2,9673,0,Credit Card,Completed
O106669,06-05-2024,C6710,P1040,S210,North,Online,1,4205,0,Debit Card,Completed
O106670,16-06-2024,C5977,P1277,S228,South,Store,3,2790,0,Credit Card,Completed
O106671,07-04-2025,C6142,P1222,S210,North,Store,1,15054,0,Cash,Cancelled
O106672,01-11-2024,C5657,P1269,S228,South,Online,5,4684,261,Debit Card,Completed
O106673,09-01-2024,C6155,P1122,S225,South,Store,5,4929,77,UPI,Cancelled
O106674,25-04-2024,C6673,P1218,S226,North,Store,3,15354,0,UPI,Completed
O106675,14-01-2025,C5559,P1019,S208,East,Store,5,11005,194,Debit Card,Completed
O106676,13-05-2024,C6052,P1284,S223,West,Store,2,13277,0,Debit Card,Cancelled
O106677,01-04-2025,C5756,P1048,S240,North,Store,4,16836,0,UPI,Completed
O106678,13-05-2024,C6188,P1107,S225,South,Store,5,7054,0,Credit Card,Completed
O106679,18-09-2025,C5634,P1155,S235,North,Store,3,15032,116,Credit Card,Completed
O106680,28-09-2024,C5126,P1085,S221,North,Online,1,5647,0,UPI,Completed
O106681,03-10-2025,C5200,P1118,S224,East,Store,2,-23140,341,Debit Card,Cancelled
O106682,03-07-2024,C6888,P1228,S221,North,Store,5,13342,438,Credit Card,Completed
O106683,03-04-2024,C6614,P1035,S240,North,Store,1,21802,0,Cash,Completed
O106684,14-11-2025,C6999,P1123,S205,South,Store,2,15348,0,Debit Card,Completed
O106685,26-10-2024,C5370,P1245,S241,South,Online,2,3373,0,Cash,Completed
O106686,03-12-2025,C6705,P1086,S215,East,Store,1,9673,0,Credit Card,Cancelled
O106687,07-05-2025,C6146,P1155,S234,East,Online,-1,15032,490,Cash,Cancelled
O106688,11-02-2024,C6308,P1204,S234,East,Store,4,3675,0,Credit Card,Completed
O106689,14-12-2024,C5055,P1151,S245,East,Online,1,12508,0,Credit Card,Completed
O106690,26-04-2025,C6371,P1284,S204,North,Online,3,13277,0,Debit Card,Completed
O106691,15-04-2025,C5324,P1121,S236,West,Store,1,12001,0,Cash,Completed
O106692,24-03-2025,C6843,P1152,S246,North,Online,2,11737,0,Debit Card,Completed
O106693,06-03-2024,C6650,P1112,S234,East,Online,4,14915,0,UPI,Completed
O106694,01-02-2025,C5769,P1157,S247,North,Online,4,20469,0,Cash,Completed
O106695,07-09-2025,C6285,P1297,S214,West,Online,5,20307,0,Debit Card,Completed
O106696,13-04-2025,C6356,P1142,S216,East,Online,1,11011,0,UPI,Completed
O106697,21-04-2024,C5240,P1204,S200,West,Online,5,3675,0,UPI,Cancelled
O106698,29-04-2024,C5024,P1171,S217,West,Store,5,20278,0,Cash,Completed
O106699,04-06-2025,C6498,P1072,S231,North,Store,5,11213,0,UPI,Completed
O106700,14-02-2024,C5717,P1210,S206,South,Store,1,6616,0,UPI,Completed
O106701,28-01-2024,C5832,P1168,S247,North,Online,4,11993,0,Debit Card,Completed
O106702,14-04-2024,C5866,P1185,S240,North,Online,2,7628,0,UPI,Completed
O106703,17-10-2025,C6556,P1062,S204,North,Online,1,17006,0,UPI,Cancelled
O106704,17-10-2024,C6862,P1175,S232,North,Store,3,20666,0,Credit Card,Completed
O106705,04-01-2025,C5640,P1073,S235,North,Store,2,5249,189,Credit Card,Completed
O106706,10-06-2025,C5374,P1246,S206,South,Online,3,22713,143,Credit Card,Completed
O106707,11-05-2024,C6801,P1099,S210,North,Online,3,17578,0,Credit Card,Completed
O106708,08-02-2025,C6589,P1228,S204,North,Online,4,13342,0,Credit Card,Cancelled
O106709,07-05-2025,C5630,P1058,S244,East,Online,2,16157,280,Credit Card,Completed
O106710,23-06-2024,C6302,P1060,S242, NORTH , ONLINE ,1,10490,0,Debit Card,Cancelled
O106711,11-12-2025,C6584,P1026,S217,West,Store,3,5942,0,UPI,Completed
O106712,05-05-2024,C5147,P1081,S247, NORTH ,online,3,11888,291,UPI,Cancelled
O106713,04-06-2024,C6772,P1079,S212,West,Online,3,9159,0,Cash,Completed
O106714,24-11-2024,C5079,P1084,S235,North,Store,3,18967,0,UPI,Completed
O106715,31-05-2025,C6364,P1251,S210,North,Online,1,8279,285,UPI,Completed
O106716,10-07-2024,C5327,P1236,S215,East,Online,4,1650,0,Cash,Completed
O106717,24-08-2025,C6581,P1268,S205,South,Online,5,5770,347,Credit Card,Completed
O106718,24-07-2024,C5182,P1196,S208,East,Store,5,13692,0,Debit Card,Completed
O106719,08-06-2025,C6236,P1131,S204,North,Online,1,20406,0,Debit Card,Cancelled
O106720,14-02-2024,C5062,P1087,S234,East,Store,2,5062,0,Cash,Completed
O106721,29-11-2024,C5867,P1051,S246,North,Online,1,16446,0,Debit Card,Completed
O106722,18-01-2024,C6457,P1252,S230,East,Online,1,17202,179,Credit Card,Completed
O106723,08-09-2024,C5196,P1028,S240,North,Online,4,7958,0,UPI,Completed
O106724,05-08-2024,C5373,P1223,S222,East,Store,3,4729,0,Credit Card,Completed
O106725,23-03-2025,C5745,P1070,S226,North,Online,5,3836,0,Credit Card,Completed
